id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
33248144,2019-09-23 8:30:36 PM GMT+12:00,2019-09-23,2019-09-23 08:30:36 UTC,Auckland,1922255,pauldespa,"",2019-09-23 08:30:57 UTC,2024-08-05 15:30:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33248144,,https://static.inaturalist.org/sounds/47429.mp3?1569233123,"","",2,0,false,2,"Staveley 7771, New Zealand",-43.640466,171.441912,8,,,,8,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
34447923,2019/10/16 10:53 PM NZDT,2019-10-16,2019-10-16 09:53:00 UTC,Auckland,58734,strewick,"",2019-10-16 09:57:03 UTC,2024-10-25 16:34:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34447923,,https://static.inaturalist.org/sounds/48557.m4a?1648759924,"","One ruru at house, others in distance",1,0,false,,"Turitea 4474, New Zealand",-40.4149256514,175.6637199965,4,,,,4,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
35732760,2019-11-16 11:10:00 PM GMT+13:00,2019-11-16,2019-11-16 10:10:00 UTC,Nuku'alofa,1553995,oddwanderer,Liam Wynn,2019-11-16 10:11:20 UTC,2024-07-31 21:43:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35732760,,https://static.inaturalist.org/sounds/50455.m4a?1573899087,"",,2,0,false,2,"Okere Falls, New Zealand",-37.9939239517,176.3701454177,175,,,,175,,open,false,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
36879198,2019-12-23 11:25:00 PM GMT+13:00,2019-12-23,2019-12-23 10:25:00 UTC,Nuku'alofa,744235,wyattd,Wyatt,2019-12-23 10:25:52 UTC,2024-08-02 15:43:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36879198,,https://static.inaturalist.org/sounds/53260.mp3?1577096756,"",,2,0,false,2,"Waiheke Island, Auckland, New Zealand",-36.8181505493,175.0640903413,17,,,,17,,open,false,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
37604029,2019/12/19 7:14 PM +1300,2019-12-19,2019-12-19 06:14:00 UTC,Nuku'alofa,58314,jacqui-nz,Jacqui Geux,2020-01-15 02:33:22 UTC,2024-08-08 18:44:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/37604029,,https://static.inaturalist.org/sounds/54919.mp3?1579055476,"","Two, maybe three ruru calling to each other.",1,0,false,,"Titirangi, Auckland 0604, New Zealand",-36.9516109957,174.6246884833,37,,,,37,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
38585745,2020-02-10 11:34:00 PM GMT+13:00,2020-02-10,2020-02-10 10:34:00 UTC,Nuku'alofa,744235,wyattd,Wyatt,2020-02-12 23:12:50 UTC,2024-07-30 13:33:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38585745,,https://static.inaturalist.org/sounds/57629.mp3?1581549174,"",,2,0,false,2,"Waiheke Island, Auckland, New Zealand",-36.8186841315,175.0643840432,33,,,,33,,open,false,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
39073488,2020-02-21 8:22:27 PM GMT+13:00,2020-02-21,2020-02-21 07:22:27 UTC,Nuku'alofa,1493025,lawrencetroup,Lawrence Troup,2020-02-23 03:52:12 UTC,2024-07-30 03:22:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39073488,,https://static.inaturalist.org/sounds/58623.m4a?1582429934,"",,2,0,false,2,"Urewera, NZ-HB-WW, NZ-HB, NZ",-38.7678021057,176.9959150403,30,,,,30,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
39237133,2020-02-26 10:16:34 PM GMT+13:00,2020-02-26,2020-02-26 09:16:34 UTC,Nuku'alofa,2450785,virginiamoreno,Virginia Moreno,2020-02-26 09:19:27 UTC,2024-08-08 16:05:06 UTC,research,,https://www.inaturalist.org/observations/39237133,,https://static.inaturalist.org/sounds/58967.m4a?1582708773,"",,3,0,false,2,"Whangateau, New Zealand",-36.3071223,174.7593935,20,,,,20,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
39958781,2020/02/04 4:25 AM NZDT,2020-02-04,2020-02-03 15:25:00 UTC,Auckland,1481828,saracoutinho,"",2020-03-14 07:43:03 UTC,2024-07-30 19:00:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39958781,https://inaturalist-open-data.s3.amazonaws.com/photos/63451166/medium.png,https://static.inaturalist.org/sounds/61523.wav?1584171715,"",The heck is that bird? Singing in the middle of the night.,3,0,false,,"Poplars Range 7392, New Zealand",-42.5201847996,172.3851119636,425,,,,425,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
39958922,2020/02/04 4:30 AM NZDT,2020-02-04,2020-02-03 15:30:00 UTC,Auckland,1481828,saracoutinho,"",2020-03-14 07:52:22 UTC,2024-08-05 13:52:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39958922,https://inaturalist-open-data.s3.amazonaws.com/photos/63451442/medium.png,https://static.inaturalist.org/sounds/61524.mp3?1584172274,"","Ruru! Two of them, I think.",2,0,false,,"Poplars Range 7392, New Zealand",-42.5201847996,172.3851119636,425,,,,425,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
39997998,2019/11/13 7:45 PM EST,2019-11-13,2019-11-14 00:45:00 UTC,Eastern Time (US & Canada),9432,ashley_bradford,Ashley M Bradford,2020-03-14 23:47:32 UTC,2024-07-30 04:09:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39997998,,https://static.inaturalist.org/sounds/61663.wav?1584229535,audio,,3,0,false,,"Tawharanui Peninsula 0986, New Zealand",-36.37168793,174.8383043506,4,,,,4,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
40801168,2019/06/24 3:53 AM CDT,2019-06-24,2019-06-24 08:53:00 UTC,Central Time (US & Canada),462858,intyrely_eco,Spencer McIntyre,2020-03-27 04:41:11 UTC,2024-08-10 05:08:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/40801168,,https://static.inaturalist.org/sounds/64200.mp3?1585283114,"",3 calls spaced apart,2,0,false,,"Tawharanui Peninsula 0986, New Zealand",-36.3677652355,174.8606905855,121,,,,121,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
40831169,2019/11/19 4:29 AM CST,2019-11-19,2019-11-19 10:29:00 UTC,Central Time (US & Canada),462858,intyrely_eco,Spencer McIntyre,2020-03-27 18:51:54 UTC,2024-08-02 16:39:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/40831169,,https://static.inaturalist.org/sounds/64283.mp3?1585334858,"",,2,0,false,,"Auckland, NZ",-36.5413265444,174.8693235432,4,,,,28534,obscured,open,true,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
40835385,2019/09/19 6:48 AM CDT,2019-09-19,2019-09-19 11:48:00 UTC,Central Time (US & Canada),462858,intyrely_eco,Spencer McIntyre,2020-03-27 19:52:03 UTC,2024-07-30 12:54:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/40835385,,https://static.inaturalist.org/sounds/64298.mp3?1585338523,"",,2,0,false,,"Auckland, NZ",-36.6863627729,174.8066731823,4,,,,28505,obscured,open,true,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
41431252,2020/04/05 8:28 PM +1200,2020-04-05,2020-04-05 08:28:00 UTC,Wellington,16490,tony_wills,Tony Wills,2020-04-05 10:26:12 UTC,2024-10-26 11:22:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/41431252,,https://static.inaturalist.org/sounds/66747.wav?1586082215,"",,5,0,false,,"Waikanae, New Zealand",-40.875410142,175.0586835999,15,,,,15,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
41605382,2020-04-08,2020-04-08,,Wellington,686442,shaun_thompson,Shaun,2020-04-07 13:27:20 UTC,2024-08-11 04:23:49 UTC,research,CC-BY,https://www.inaturalist.org/observations/41605382,,https://static.inaturalist.org/sounds/67713.m4a?1586266054,"",You may need to turn the sound up,1,0,false,2,"Manawatu-Wanganui 4810, New Zealand",-40.2987748684,175.7546475157,272,,,,272,,open,false,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
41808919,2020-04-10 8:14:00 PM GMT+12:00,2020-04-10,2020-04-10 08:14:00 UTC,Auckland,97361,rowan_hindmarsh_walls,Rowan Hindmarsh-Walls,2020-04-10 08:15:33 UTC,2024-08-06 02:41:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41808919,,https://static.inaturalist.org/sounds/68718.m4a?1586506537,"",One calling from the tree across the road,2,0,false,2,"Gladstone, Greymouth 7805, New Zealand",-42.5317937669,171.1569590494,121,,,,121,,open,false,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
41975768,2020/04/11 4:49 PM NZST,2020-04-11,2020-04-11 04:49:00 UTC,Auckland,58734,strewick,"",2020-04-12 05:03:00 UTC,2024-08-01 10:04:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41975768,,https://static.inaturalist.org/sounds/69425.mp3?1586666994,"",,2,0,false,,"Turitea 4474, New Zealand",-40.4148850615,175.6636728473,8,,,,8,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
42654843,2020/04/20 8:42 PM NZST,2020-04-20,2020-04-20 08:42:00 UTC,Wellington,1212216,ryvesie,Joanne Ryves,2020-04-20 09:44:04 UTC,2024-10-25 13:32:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42654843,,https://static.inaturalist.org/sounds/72030.mp3?1587375746,"",Called from the same spot for a good 15 minutes.,2,0,false,,"North Shore, Hauraki, Auckland, New Zealand",-36.7928378906,174.7339013592,4,,,,4,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
42736548,2020/04/20 6:32 PM NZST,2020-04-20,2020-04-20 06:32:00 UTC,Auckland,58734,strewick,"",2020-04-21 06:33:28 UTC,2024-10-25 16:46:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42736548,,https://static.inaturalist.org/sounds/72445.mp3?1587450741,"","screech before the ""more-pork"" call",2,0,false,,"Turitea 4474, New Zealand",-40.4134716438,175.6619833799,4,,,,4,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
42739604,2020/04/21 8:38 PM NZST,2020-04-21,2020-04-21 08:38:00 UTC,Auckland,58734,strewick,"",2020-04-21 08:40:12 UTC,2024-08-10 05:34:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42739604,,https://static.inaturalist.org/sounds/72457.mp3?1587458341,"",About to have tea and rua ruru started up by the window- couldn't resist it,4,0,false,,"Turitea 4474, New Zealand",-40.414863254,175.6640311327,4,,,,4,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
43565967,2020/04/25 ,2020-04-25,,Wellington,1178404,wild_wind,"",2020-04-26 08:38:14 UTC,2024-08-06 01:41:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/43565967,,https://static.inaturalist.org/sounds/76047.mp3?1587890171,"",,2,0,false,,New Zealand,-41.2495968816,174.7852027265,1381,,,,27816,obscured,open,true,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
44568856,2020-04-25 8:25:00 AM GMT+12:00,2020-04-25,2020-04-24 20:25:00 UTC,Auckland,450696,vivian_88,"",2020-05-02 09:47:45 UTC,2024-07-29 13:21:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44568856,,https://static.inaturalist.org/sounds/81444.m4a?1588412870,"",,3,0,false,2,Albany Heights,-36.7225839852,174.6986859664,2104,,,,2104,,open,false,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
45235850,2020/02/03 9:24 PM NZDT,2020-02-03,2020-02-03 08:24:00 UTC,Auckland,1481828,saracoutinho,"",2020-05-08 03:15:02 UTC,2024-10-28 18:53:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45235850,https://inaturalist-open-data.s3.amazonaws.com/photos/71722882/medium.png,https://static.inaturalist.org/sounds/84870.wav?1588907654,"",What is that?,3,0,false,,"Poplars Range 7392, New Zealand",-42.5201847996,172.3851119636,425,,,,425,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
45244667,2020/02/05 22:56 PM NZDT,2020-02-05,2020-02-05 09:56:00 UTC,Auckland,1481828,saracoutinho,"",2020-05-08 07:06:12 UTC,2024-08-10 02:50:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45244667,https://inaturalist-open-data.s3.amazonaws.com/photos/71738246/medium.png,https://static.inaturalist.org/sounds/84948.wav?1588921471,"",Fledgling call,2,0,false,,"Poplars Range 7392, New Zealand",-42.5201847996,172.3851119636,425,,,,425,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
45577587,2020-05-11,2020-05-11,,Mountain Time (US & Canada),27704,janelleav,Janelle Veenendaal,2020-05-11 10:43:50 UTC,2024-07-29 11:49:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45577587,,https://static.inaturalist.org/sounds/86744.m4a?1589193837,"",Taken around 10:30 pm on a clear night. Note round towards the end of the clip is from a vehicle nearby,2,0,false,2,"Kelburn, Wellington, New Zealand",-41.2876452743,174.7712802887,31,,,,31,,open,false,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
45668817,2020-05-12 10:27:36 PM GMT+12:00,2020-05-12,2020-05-12 10:27:36 UTC,Auckland,2950865,henry200,Henry Youngman,2020-05-12 10:29:27 UTC,2024-08-09 09:17:30 UTC,research,,https://www.inaturalist.org/observations/45668817,,https://static.inaturalist.org/sounds/87264.mp3?1589279875,"","Spotted in Arthur's Pt. Wasn't making the classic 'morepork' sound, more of a hoo. ",2,0,false,2,"Arthurs Point 9371, New Zealand",-44.9900914759,168.6707011035,6,,,,6,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
45751908,2020/02/06 10:17 PM NZDT,2020-02-06,2020-02-06 09:17:00 UTC,Auckland,1481828,saracoutinho,"",2020-05-13 04:31:07 UTC,2024-10-27 18:19:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45751908,https://inaturalist-open-data.s3.amazonaws.com/photos/72561644/medium.png,https://static.inaturalist.org/sounds/87687.wav?1589344231,"",Moarpork!,2,0,false,,"Poplars Range 7392, New Zealand",-42.5201847996,172.3851119636,425,,,,425,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
46058796,2020-05-14 7:30:00 PM GMT+12:00,2020-05-14,2020-05-14 07:30:00 UTC,Auckland,2972335,heypepper,,2020-05-16 07:34:24 UTC,2024-10-26 11:28:18 UTC,research,,https://www.inaturalist.org/observations/46058796,,https://static.inaturalist.org/sounds/89193.m4a?1589614467,"","Heard during the night, not sure what makes this sound?",3,0,false,2,Palmerston North,-40.3523065479,175.6082146615,16829,,,,16829,,open,false,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
47241776,2020/05/23 8:08 PM +1200,2020-05-23,2020-05-23 08:08:00 UTC,Wellington,16490,tony_wills,Tony Wills,2020-05-25 08:28:09 UTC,2024-10-26 13:14:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/47241776,,https://static.inaturalist.org/sounds/95773.wav?1590395007,"",,3,0,false,,"Kelburn, Wellington, New Zealand",-41.2879696678,174.7611964634,51,,,,51,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
48989370,2020-06-09 4:30:00 AM GMT+12:00,2020-06-09,2020-06-08 16:30:00 UTC,Auckland,3148672,paul1157,Paul Mildenhall,2020-06-09 04:28:23 UTC,2024-08-10 15:09:20 UTC,research,,https://www.inaturalist.org/observations/48989370,,https://static.inaturalist.org/sounds/104796.m4a?1591676908,"",Bird that keeps waking me up all hours of the night ,6,0,false,2,"Te Manuao Road (near 24), Otaki 5512, New Zealand",-40.7572177429,175.1673684642,217,,,,217,,open,false,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
55580536,2020-08-06 9:17:44 PM GMT+12:00,2020-08-06,2020-08-06 09:17:44 UTC,Auckland,1227892,ruth103,Ruth Topless,2020-08-06 09:19:42 UTC,2024-08-10 20:40:42 UTC,research,,https://www.inaturalist.org/observations/55580536,,https://static.inaturalist.org/sounds/127947.m4a?1596705588,"","Sounds like a morepork. I know they're not commonly found in Dunedin. I grew up in North island and I'm very familiar with their call. I was here, at rock and mineral club, a month ago and thought I had heard one then but I wasn't sure and there were too many cars. But I guess one has taken up residence. ",1,0,false,2,"Malvern St, 65, Woodhaugh, Dunedin 9010, New Zealand",-45.8513561916,170.5060488638,10,,,,10,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
57099949,2020-08-21 5:49:59 PM GMT+12:00,2020-08-21,2020-08-21 05:49:59 UTC,Wellington,274878,kate39,Kate Jordan,2020-08-21 06:21:36 UTC,2024-08-06 04:55:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57099949,,https://static.inaturalist.org/sounds/131601.m4a?1597990901,"",,2,0,false,2,"Wellington 5010, New Zealand",-41.2262264259,174.9281640351,88,,,,88,,open,false,gps,gps,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
57292327,2020/08/21 10:19 PM NZST,2020-08-21,2020-08-21 10:19:00 UTC,Wellington,1603520,reggied,Dan Ducker,2020-08-23 02:20:43 UTC,2024-08-01 16:39:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57292327,,https://static.inaturalist.org/sounds/132040.m4a?1598149177,"",10:30pm,2,1,false,,"Kerikeri, New Zealand",-35.2108035392,173.9713640545,228,,,,228,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
57292718,2020/08/21 10:24 PM NZST,2020-08-21,2020-08-21 10:24:00 UTC,Wellington,1603520,reggied,Dan Ducker,2020-08-23 02:25:18 UTC,2024-08-02 19:25:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57292718,,https://static.inaturalist.org/sounds/132042.m4a?1598149481,"",,1,0,false,,"47 Kendall Road, Kerikeri 0230, New Zealand",-35.2108649,173.9720507,228,,,,228,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
58399074,2020-09-03 7:22:01 PM GMT+12:00,2020-09-03,2020-09-03 07:22:01 UTC,Auckland,86618,hamishmcw,"",2020-09-03 07:26:17 UTC,2024-10-26 11:49:53 UTC,research,,https://www.inaturalist.org/observations/58399074,,https://static.inaturalist.org/sounds/134199.wav?1599117981,"","Heard only. Frequently calling here at this time of night.
",2,0,false,2,New Zealand,-41.3119209345,174.7920413595,4,,,,27816,obscured,open,true,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
59758653,2020/09/16 7:32 PM NZST,2020-09-16,2020-09-16 07:32:00 UTC,Auckland,1610478,mollydath,Molly D'Ath,2020-09-16 08:12:53 UTC,2024-10-28 17:21:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59758653,,https://static.inaturalist.org/sounds/136553.m4a?1600243824,"",,2,0,false,,"Hillsborough, Auckland, New Zealand",-36.9186844579,174.7572490203,8,,,,8,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
59932333,2020-09-16 7:35:00 PM GMT+12:00,2020-09-16,2020-09-16 07:35:00 UTC,Auckland,3628089,daytrekker_,Jason Remfrey,2020-09-18 01:26:18 UTC,2024-07-27 12:51:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59932333,,https://static.inaturalist.org/sounds/136788.m4a?1600392385,"",On a nice nights walk,1,0,false,2,"Upper Hutt, NZ-WG, NZ",-41.149718,175.011663,,,,,,,open,false,gps,gps,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
